
NVIDIA Corporation,Last: 544.43,Change:  1.94
"Date: December 7, 2020, 6:59 PM EST",Bid: 542,Ask: 544.27,Size: 1*1,"Volume: 2,478,620"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 15 2021,NVDA210115C00555000,23,0.48,23.45,24.7,58,0.3918,0.466,0.0057,271,555.00,NVDA210115P00555000,38.125,-2.425,34,35.25,13,0.4172,-0.5288,0.0054,220
Fri Jan 15 2021,NVDA210115C00560000,21.0749998092651,0.925,21.6,22.75,375,0.3937,0.4388,0.0056,3416,560.00,NVDA210115P00560000,41.25,-2.1,36.9,38.05,53,0.4168,-0.555,0.0053,601
Fri Jan 15 2021,NVDA210115C00565000,19.3249998092651,0.595,19.75,20.65,111,0.3941,0.4119,0.0055,825,565.00,NVDA210115P00565000,44.4249992370606,-2.425,39.3,41.45,25,0.4182,-0.5801,0.0052,354
Fri Jan 15 2021,NVDA210115C00570000,17.6999998092651,0.49,18.1,18.9,185,0.3945,0.3856,0.0054,1123,570.00,NVDA210115P00570000,47.875,-2.875,42.8,44.4,19,0.4167,-0.6057,0.0052,238
Fri Jan 15 2021,NVDA210115C00575000,16.125,-0.155,16.5,17,176,0.3952,0.3604,0.0053,832,575.00,NVDA210115P00575000,51.4750003814697,-2.475,45.85,47.85,7,0.4209,-0.6283,0.005,99
Fri Jan 15 2021,NVDA210115C00580000,14.7000002861023,0.71,14.85,15.55,392,0.3961,0.336,0.0052,2573,580.00,NVDA210115P00580000,55,-2.95,49.75,51.8,4,0.4232,-0.6508,0.0049,1052
Fri Jan 15 2021,NVDA210115C00585000,13.4000000953674,-0.29,13.45,14.1,60,0.398,0.3133,0.005,246,585.00,NVDA210115P00585000,58.6749992370606,-4.925,53.6,55.5,5,0.4251,-0.6725,0.0048,13
Fri Jan 15 2021,NVDA210115C00590000,12.1500000953674,0.26,12.4,12.85,230,0.3978,0.2904,0.0048,626,590.00,NVDA210115P00590000,62.5249996185303,-4.225,57.2,59.3,5,0.4278,-0.6929,0.0046,144
Fri Jan 15 2021,NVDA210115C00595000,11.125,-0.365,11.35,11.9,153,0.3984,0.269,0.0047,209,595.00,NVDA210115P00595000,66.4500007629394,-5.25,60.65,63.2,1,0.4273,-0.7141,0.0045,27
Fri Jan 15 2021,NVDA210115C00600000,10.0999999046326,0.4,10.35,10.7,1981,0.4006,0.2486,0.0044,9920,600.00,NVDA210115P00600000,70.2999992370606,-6.98,64.55,67.2,7,0.4317,-0.7315,0.0043,2756
Fri Jan 15 2021,NVDA210115C00605000,9.17500019073486,0.225,9.25,9.8,36,0.4014,0.2301,0.0043,207,605.00,NVDA210115P00605000,74.375,0,69,71.3,0,0.4344,-0.7489,0.0041,17
Fri Jan 15 2021,NVDA210115C00610000,8.32499980926514,0.055,8.3,8.75,168,0.4019,0.2121,0.0041,457,610.00,NVDA210115P00610000,78.625,0,72.85,75.5,0,0.4321,-0.7684,0.004,70
Fri Jan 15 2021,NVDA210115C00615000,7.54999995231628,-0.35,7.45,8.1,26,0.4042,0.1962,0.0038,235,615.00,NVDA210115P00615000,82.7000007629394,0,77.65,79.8,0,0.4401,-0.7807,0.0038,17
Fri Jan 15 2021,NVDA210115C00620000,6.89999985694885,0.1,6.8,7.15,122,0.4058,0.1807,0.0036,2316,620.00,NVDA210115P00620000,87.0999984741211,0,81.1,84.15,0,0.4437,-0.7947,0.0036,175
Fri Jan 15 2021,NVDA210115C00625000,6.27500009536743,0.025,6.15,6.5,200,0.407,0.1661,0.0034,257,625.00,NVDA210115P00625000,91.375,0,84.5,88.55,0,0.4452,-0.8091,0.0034,16
Fri Jan 15 2021,NVDA210115C00630000,5.67499995231628,-0.235,5.6,6.05,59,0.4093,0.1531,0.0032,254,630.00,NVDA210115P00630000,95.9500007629394,-4.25,89.9,93.05,1,0.4478,-0.8221,0.0033,21
Fri Jan 15 2021,NVDA210115C00635000,5.17500019073486,-0.305,5,5.4,28,0.4121,0.1414,0.0031,157,635.00,NVDA210115P00635000,100.350002288818,0,94.3,97.55,0,0.4529,-0.8326,0.0031,13
Fri Jan 15 2021,NVDA210115C00640000,4.67499995231628,0.075,4.6,4.9,95,0.4125,0.129,0.0029,1110,640.00,NVDA210115P00640000,105.125,0,99,102.15,0,0.4573,-0.8429,0.003,15
Fri Jan 15 2021,NVDA210115C00645000,4.27499985694885,0.075,4.2,4.55,62,0.4143,0.1184,0.0027,1234,645.00,NVDA210115P00645000,109.825000762939,-2.875,103.45,106.8,1,0.4515,-0.8585,0.0028,25
Fri Jan 15 2021,NVDA210115C00650000,3.875,-0.025,3.8,4.05,306,0.4179,0.1097,0.0025,2037,650.00,NVDA210115P00650000,113.949996948242,0,108.15,111.45,0,0.4647,-0.8621,0.0027,38
Fri Jan 15 2021,NVDA210115C00655000,3.57500004768372,0.005,3.45,3.8,168,0.4206,0.1012,0.0024,508,655.00,NVDA210115P00655000,118.950000762939,0,113.05,116.15,0,0.4763,-0.8662,0.0025,11
Fri Jan 15 2021,NVDA210115C00660000,3.27500009536743,-0.105,3.15,3.35,51,0.4223,0.0927,0.0022,1410,660.00,NVDA210115P00660000,123.674999237061,0,116.65,120.9,0,0.4768,-0.8762,0.0024,38
Fri Jan 15 2021,NVDA210115C00665000,2.98500001430512,0.065,2.78,3.1,31,0.426,0.086,0.0021,169,665.00,NVDA210115P00665000,128.024997711182,0,121.55,125.65,0,0.4863,-0.8806,0.0023,22
Fri Jan 15 2021,NVDA210115C00670000,2.73500001430511,-0.035,2.6,2.82,720,0.428,0.0789,0.0019,2585,670.00,NVDA210115P00670000,132.775001525879,0,126.25,130.45,0,0.4795,-0.8935,0.0022,7
Fri Jan 15 2021,NVDA210115C00675000,2.50500011444092,-0.005,2.38,2.65,124,0.4315,0.0732,0.0018,114,675.00,NVDA210115P00675000,137.924995422363,0,131.05,135.25,0,0.4873,-0.8978,0.0021,14
Fri Jan 15 2021,NVDA210115C00680000,2.32000005245209,-0.01,2.17,2.41,91,0.4347,0.0678,0.0017,1958,680.00,NVDA210115P00680000,142.75,0,135.9,140,0,0.4969,-0.9009,0.002,23
Fri Jan 15 2021,NVDA210115C00685000,2.13499999046326,0.285,1.96,2.2,24,0.4394,0.0635,0.0016,114,685.00,NVDA210115P00685000,147.525001525879,0,140.8,144.95,0,0.5159,-0.8991,0.0019,26
Fri Jan 15 2021,NVDA210115C00690000,2.00499993562698,-0.185,1.79,2.04,23,0.4416,0.0584,0.0015,70,690.00,NVDA210115P00690000,152.425003051758,-6.875,145.8,149.8,2,0.5211,-0.904,0.0018,19
Fri Jan 15 2021,NVDA210115C00695000,1.84999996423721,-0.07,1.64,1.9,27,0.4452,0.0544,0.0014,62,695.00,NVDA210115P00695000,157.375,0,150.65,154.7,0,0.5284,-0.9076,0.0018,8
Fri Jan 15 2021,NVDA210115C00700000,1.71999996900558,-0.13,1.65,1.82,216,0.4501,0.0512,0.0013,1794,700.00,NVDA210115P00700000,162.149993896484,-6.7,155.55,159.5,2,0.5363,-0.9107,0.0017,17
Fri Jan 15 2021,NVDA210115C00705000,1.55499994754791,-0.005,1.4,1.7,3,0.452,0.047,0.0012,59,705.00,NVDA210115P00705000,167.075004577637,0,160,164.5,0,0.5298,-0.9201,0.0016,3
Fri Jan 15 2021,NVDA210115C00710000,1.50999999046326,0,1.3,1.53,0,0.4561,0.0441,0.0011,82,710.00,NVDA210115P00710000,171.475006103516,0,165.05,169.4,0,0.5475,-0.9182,0.0016,10
Fri Jan 15 2021,NVDA210115C00715000,1.42500001192093,0,1.2,1.49,0,0.4632,0.0424,0.0011,26,715.00,NVDA210115P00715000,176.925003051758,-7.075,170.05,174.35,11,0.5591,-0.9191,0.0015,13
Fri Jan 15 2021,NVDA210115C00720000,1.3299999833107,-0.11,1.12,1.35,10,0.4668,0.0397,0.001,847,720.00,NVDA210115P00720000,181.349998474121,0,174.5,179,0,0.5636,-0.9229,0.0014,35
Fri Jan 15 2021,NVDA210115C00725000,1.24500000476837,0,1.04,1.32,0,0.4703,0.0371,0.001,83,725.00,NVDA210115P00725000,186.324996948242,0,179.5,184,0,0.5711,-0.9252,0.0014,9
Fri Jan 15 2021,NVDA210115C00730000,1.17500001192093,0,0.97,1.22,0,0.4743,0.0349,0.0009,34,730.00,NVDA210115P00730000,191.299995422363,0,184.65,189,0,0.5803,-0.9266,0.0013,8
Fri Jan 15 2021,NVDA210115C00735000,1.11000001430511,0,0.91,1.13,0,0.4775,0.0326,0.0009,34,735.00,NVDA210115P00735000,196.125,0,189.5,194,0,0.5846,-0.9298,0.0013,19
Fri Jan 15 2021,NVDA210115C00740000,1.04499998688698,0.005,0.85,1.12,8,0.4819,0.0309,0.0008,233,740.00,NVDA210115P00740000,201.150001525879,0,194.55,199,0,0.5956,-0.9303,0.0013,16
Fri Jan 15 2021,NVDA210115C00745000,0.990000009536743,-0.04,0.8,1.02,2,0.4859,0.0291,0.0008,54,745.00,NVDA210115P00745000,206.099998474121,0,199.65,204,0,0.6055,-0.9312,0.0012,20
Fri Jan 15 2021,NVDA210115C00750000,0.91499999165535,-0.035,0.75,1,4,0.4886,0.0272,0.0007,114,750.00,NVDA210115P00750000,210.974998474121,0,204.5,208.9,0,0.6153,-0.932,0.0012,7
Fri Jan 15 2021,NVDA210115C00755000,0.950000017881394,0,0.7,0.93,0,0.497,0.0268,0.0007,44,755.00,NVDA210115P00755000,215.924995422363,0,209.7,213.8,0,0.6238,-0.9333,0.0012,6
Fri Jan 15 2021,NVDA210115C00760000,0.849999994039536,-0.02,0.66,0.89,15,0.5014,0.0255,0.0007,944,760.00,NVDA210115P00760000,221.324996948242,-6.925,214.65,218.75,3,0.614,-0.9407,0.0011,5
Fri Jan 15 2021,NVDA210115C00765000,0.820000022649765,0,0.63,0.86,0,0.5054,0.0241,0.0006,26,765.00,NVDA210115P00765000,225.950004577637,0,219.55,223.7,0,0.6383,-0.9364,0.0011,8
Fri Jan 15 2021,NVDA210115C00770000,0.805000007152557,0.055,0.59,0.82,4,0.51,0.023,0.0006,36,770.00,NVDA210115P00770000,231.174995422363,0,224.55,228.6,0,0.6407,-0.9394,0.0011,18
Fri Jan 15 2021,NVDA210115C00775000,0.775000005960464,-0.075,0.6,0.79,1,0.5136,0.0218,0.0006,23,775.00,NVDA210115P00775000,236.224998474121,0,229.4,233.5,0,0.6614,-0.9363,0.0011,4
Fri Jan 15 2021,NVDA210115C00780000,0.745000004768372,-0.065,0.57,0.78,20,0.5141,0.02,0.0005,189,780.00,NVDA210115P00780000,241.050003051758,0,234.4,238.5,0,0.6717,-0.9366,0.001,5
Fri Jan 15 2021,NVDA210115C00785000,0.725000023841858,-0.025,0.51,0.74,1,0.5237,0.0201,0.0005,13,785.00,NVDA210115P00785000,245.824996948242,0,239.4,243.45,0,0.6704,-0.9405,0.001,38
Fri Jan 15 2021,NVDA210115C00790000,0.644999980926514,0,0.48,0.72,0,0.5278,0.0192,0.0005,22,790.00,NVDA210115P00790000,250.75,0,244.3,248.4,0,0.6657,-0.9453,0.0009,0
Fri Jan 15 2021,NVDA210115C00795000,0.610000014305115,-0.01,0.46,0.65,10,0.5258,0.0172,0.0005,56,795.00,NVDA210115P00795000,256.175003051758,0,249.3,253.35,0,0.6905,-0.941,0.001,3
Fri Jan 15 2021,NVDA210115C00800000,0.639999985694885,-0.12,0.46,0.56,22,0.5304,0.0165,0.0004,561,800.00,NVDA210115P00800000,260.725006103516,0,254.4,258.3,0,0.6956,-0.9427,0.0009,36
Fri Jan 15 2021,NVDA210115C00805000,0.615000009536743,0,0.42,0.66,0,0.5416,0.017,0.0004,19,805.00,NVDA210115P00805000,265.725006103516,0,259.35,263.25,0,0.6904,-0.9473,0.0009,12
Fri Jan 15 2021,NVDA210115C00810000,0.594999998807907,0,0.4,0.64,0,0.5461,0.0164,0.0004,89,810.00,NVDA210115P00810000,271.024993896484,0,264.4,268.25,0,0.7104,-0.9445,0.0009,0
Fri Jan 15 2021,NVDA210115C00815000,0.605000019073486,-0.105,0.38,0.62,9,0.5509,0.0158,0.0004,18,815.00,NVDA210115P00815000,275.724990844727,0,269.4,273.2,0,0.7019,-0.9498,0.0008,3
Fri Jan 15 2021,NVDA210115C00820000,0.569999992847443,0,0.37,0.6,0,0.5551,0.0152,0.0004,435,820.00,NVDA210115P00820000,281.350006103516,0,275.15,278.15,0,0.7445,-0.9407,0.0009,14
Fri Jan 15 2021,NVDA210115C00825000,0.525000005960464,0,0.35,0.58,0,0.5591,0.0146,0.0004,10,825.00,NVDA210115P00825000,285.675003051758,0,279.35,283.1,0,0.7252,-0.9489,0.0008,8
Fri Jan 15 2021,NVDA210115C00830000,0.49499998986721,0,0.33,0.57,0,0.5629,0.014,0.0004,10,830.00,NVDA210115P00830000,291,0,284.35,288.1,0,0.7464,-0.9458,0.0008,3
Fri Jan 15 2021,NVDA210115C00835000,0.49499998986721,0,0.31,0.55,0,0.5664,0.0133,0.0003,2,835.00,NVDA210115P00835000,295.949996948242,0,289.3,293.05,0,0.7481,-0.948,0.0008,6
Fri Jan 15 2021,NVDA210115C00840000,0.469999998807907,-0.04,0.3,0.48,4,0.5662,0.0122,0.0003,348,840.00,NVDA210115P00840000,300.925003051758,0,294.35,298,0,0.7574,-0.9481,0.0008,44
Fri Jan 15 2021,NVDA210115C00845000,0.445000007748604,0,0.28,0.52,0,0.5745,0.0124,0.0003,4,845.00,NVDA210115P00845000,305.625,0,299.35,303,0,0.7669,-0.9481,0.0008,9
Fri Jan 15 2021,NVDA210115C00850000,0.495000004768372,-0.115,0.27,0.51,5,0.5727,0.0112,0.0003,26,850.00,NVDA210115P00850000,310.699996948242,0,304.35,307.95,0,0.7722,-0.9492,0.0008,18
Fri Jan 15 2021,NVDA210115C00855000,0.399999991059303,0,0.26,0.5,0,0.5831,0.0116,0.0003,1,855.00,NVDA210115P00855000,315.974990844727,0,309.25,312.9,0,0.7801,-0.9497,0.0007,4
Fri Jan 15 2021,NVDA210115C00860000,0.439999997615814,-0.07,0.3,0.48,22,0.5855,0.011,0.0003,1153,860.00,NVDA210115P00860000,320.625,0,314.35,317.9,0,0.7852,-0.9507,0.0007,61
Fri Jan 15 2021,NVDA210115C00865000,0.375,0,0.23,0.48,0,0.5905,0.0106,0.0003,3,865.00,NVDA210115P00865000,325.700012207031,0,319.25,322.85,0,0.7942,-0.9508,0.0007,4
Fri Jan 15 2021,NVDA210115C00870000,0.359999991953373,0,0.22,0.47,0,0.5925,0.0101,0.0003,3,870.00,NVDA210115P00870000,330.899993896484,0,324.35,327.85,0,0.7803,-0.9563,0.0007,2
Fri Jan 15 2021,NVDA210115C00875000,0.339999996125698,-0.01,0.22,0.42,90,0.5907,0.0092,0.0002,495,875.00,NVDA210115P00875000,335.675003051758,0,329.25,332.8,0,0.8068,-0.9522,0.0007,25
Fri Jan 22 2021,NVDA210122C00350000,0,0,192.5,197.45,0,0.02,1,0.0006,0,350.00,NVDA210122P00350000,0,0,0,0.91,0,0.5681,-0.0114,0.0003,0
Fri Jan 22 2021,NVDA210122C00355000,0,0,187.55,192.2,0,0.02,1,0.0007,0,355.00,NVDA210122P00355000,0,0,0,0.98,0,0.5592,-0.0125,0.0003,0
Fri Jan 22 2021,NVDA210122C00360000,0,0,182.5,186.95,0,0.02,1,0.0007,0,360.00,NVDA210122P00360000,0,0,0.01,1.06,0,0.5475,-0.0136,0.0003,0
Fri Jan 22 2021,NVDA210122C00365000,0,0,177.5,182,0,0.02,1,0.0007,0,365.00,NVDA210122P00365000,0,0,0.01,1.15,0,0.5386,-0.0148,0.0004,0
Fri Jan 22 2021,NVDA210122C00370000,0,0,172.5,177,0,0.02,1,0.0007,0,370.00,NVDA210122P00370000,0,0,0.01,1.24,0,0.5311,-0.0165,0.0004,0
Fri Jan 22 2021,NVDA210122C00375000,0,0,167.5,172,0,0.02,1,0.0008,0,375.00,NVDA210122P00375000,0,0,0.04,1.35,0,0.5219,-0.0183,0.0004,0
Fri Jan 22 2021,NVDA210122C00380000,160.550003051758,0,162.5,167.5,0,0.02,1,0.0008,0,380.00,NVDA210122P00380000,1.00999999791384,0,0.04,1.46,0,0.5269,-0.0227,0.0005,0
Fri Jan 22 2021,NVDA210122C00385000,155.474998474121,0,157.55,162.5,0,0.02,1,0.0008,0,385.00,NVDA210122P00385000,1.10999998450279,0,0.24,1.59,0,0.5107,-0.0234,0.0006,0
Fri Jan 22 2021,NVDA210122C00390000,150.424995422363,0,153,157.5,0,0.02,1,0.0009,0,390.00,NVDA210122P00390000,1.22500002384186,0,0.08,1.74,0,0.5041,-0.0263,0.0006,0
Fri Jan 22 2021,NVDA210122C00395000,145.774993896484,0,148,152.75,0,0.02,1,0.0009,0,395.00,NVDA210122P00395000,1.3600000590086,0,0.45,1.9,0,0.4983,-0.0297,0.0007,0
Fri Jan 22 2021,NVDA210122C00400000,141.125,0,143,147.4,0,0.02,1,0.001,0,400.00,NVDA210122P00400000,1.50499995052814,-0.255,0.19,2.09,1,0.4937,-0.0335,0.0008,0
Fri Jan 22 2021,NVDA210122C00405000,136.200004577637,0,138,142.6,0,0.02,1,0.001,0,405.00,NVDA210122P00405000,1.67499995231628,0,0.27,2.29,0,0.4873,-0.0372,0.0009,0
Fri Jan 22 2021,NVDA210122C00410000,131.400001525879,0,133.05,137.8,0,0.02,1,0.0011,0,410.00,NVDA210122P00410000,1.84999996423721,0,0.36,2.53,0,0.4791,-0.0413,0.001,0
Fri Jan 22 2021,NVDA210122C00415000,126.349998474121,0,128.5,133,0,0.02,1,0.0012,0,415.00,NVDA210122P00415000,2.10999995470047,0,0.48,2.79,0,0.4738,-0.0459,0.0011,0
Fri Jan 22 2021,NVDA210122C00420000,121.900001525879,0,123.5,128.35,0,0.4421,0.9554,0.0011,0,420.00,NVDA210122P00420000,2.36000007390976,-0.34,0.62,3.05,1,0.4477,-0.0447,0.0011,0
Fri Jan 22 2021,NVDA210122C00425000,117.150001525879,0,119,123.5,0,0.4504,0.9451,0.0012,0,425.00,NVDA210122P00425000,2.50999999046326,0,0.84,3.3,0,0.4417,-0.0505,0.0012,0
Fri Jan 22 2021,NVDA210122C00430000,112.5,0,114.05,119,0,0.426,0.9459,0.0013,0,430.00,NVDA210122P00430000,2.75,0,1.68,3.6,0,0.4508,-0.0616,0.0014,0
Fri Jan 22 2021,NVDA210122C00435000,107.924999237061,0,109.55,114,0,0.4291,0.9357,0.0015,0,435.00,NVDA210122P00435000,3.64999997615814,0,1.28,4.05,0,0.4457,-0.0686,0.0015,2
Fri Jan 22 2021,NVDA210122C00440000,103.375,0,105.1,109.4,0,0.4207,0.9296,0.0016,0,440.00,NVDA210122P00440000,3.40000009536743,0,1.57,4.35,0,0.4454,-0.0788,0.0017,0
Fri Jan 22 2021,NVDA210122C00445000,98.875,0,100.5,105,0,0.4122,0.9228,0.0018,0,445.00,NVDA210122P00445000,4.55000007152557,-0.81,2,4.85,44,0.4329,-0.0844,0.0018,0
Fri Jan 22 2021,NVDA210122C00450000,94.375,2.685,96,100.4,10,0.429,0.9038,0.002,0,450.00,NVDA210122P00450000,4.64999985694885,0.1,2.31,5.45,16,0.4339,-0.0965,0.002,2
Fri Jan 22 2021,NVDA210122C00455000,90.0499992370606,0,91.5,96,0,0.4215,0.8947,0.0022,0,455.00,NVDA210122P00455000,5.29999995231628,-0.8,3.5,5.2,100,0.4326,-0.1086,0.0022,0
Fri Jan 22 2021,NVDA210122C00460000,85.75,0,87,91.3,0,0.4243,0.8796,0.0024,1,460.00,NVDA210122P00460000,6.72500014305115,0,3.55,6.8,0,0.4257,-0.1191,0.0024,0
Fri Jan 22 2021,NVDA210122C00465000,81.4500007629394,0,82,85.9,0,0.4074,0.8726,0.0026,0,465.00,NVDA210122P00465000,6.89999985694885,-1.1,4.45,7.4,5,0.4327,-0.1373,0.0026,3
Fri Jan 22 2021,NVDA210122C00470000,77.0499992370606,0,78,81.95,0,0.4124,0.8548,0.0028,1,470.00,NVDA210122P00470000,7.52499985694885,-0.445,4.85,8.45,13,0.4202,-0.1495,0.0029,10
Fri Jan 22 2021,NVDA210122C00475000,72.75,0,74,77.6,0,0.3858,0.8517,0.0031,0,475.00,NVDA210122P00475000,7.90000009536743,0.11,5.55,7.85,10,0.3983,-0.153,0.0031,7
Fri Jan 22 2021,NVDA210122C00480000,68.8250007629394,0,69.5,73.6,0,0.3977,0.827,0.0033,0,480.00,NVDA210122P00480000,9.65000009536743,-1.05,8,8.65,4,0.4202,-0.1821,0.0033,6
Fri Jan 22 2021,NVDA210122C00485000,64.9999980926514,2.7,66.25,70.5,1,0.3865,0.8134,0.0036,2,485.00,NVDA210122P00485000,11.0999999046326,-1.6,8.95,9.9,1,0.4171,-0.1995,0.0035,5
Fri Jan 22 2021,NVDA210122C00490000,61.4500007629394,0,62,66.15,0,0.385,0.7939,0.0038,0,490.00,NVDA210122P00490000,12.2249999046326,-1.725,9.5,11.15,17,0.4141,-0.2184,0.0037,12
Fri Jan 22 2021,NVDA210122C00495000,57.4250011444092,0,58.05,61.8,0,0.3906,0.7696,0.004,0,495.00,NVDA210122P00495000,13.4749999046326,-2.025,9,12.85,1,0.4017,-0.2336,0.0039,6
Fri Jan 22 2021,NVDA210122C00500000,55.1000003814697,0.64,55,58.9,5,0.3932,0.746,0.0042,1,500.00,NVDA210122P00500000,15.2249999046326,-2.175,12.35,13.5,25,0.4144,-0.2608,0.0041,3
Fri Jan 22 2021,NVDA210122C00505000,51.4250011444092,0,52.75,55.05,0,0.3931,0.7227,0.0044,0,505.00,NVDA210122P00505000,17,0,12.75,16.9,0,0.4038,-0.2794,0.0043,0
Fri Jan 22 2021,NVDA210122C00510000,48.2250003814697,0,49.8,51.45,0,0.3893,0.7,0.0046,1,510.00,NVDA210122P00510000,18.4750003814697,-1.715,15.3,18.65,2,0.4051,-0.3037,0.0045,6
Fri Jan 22 2021,NVDA210122C00515000,45.1749992370606,0,45.65,48.15,0,0.3875,0.6757,0.0048,0,515.00,NVDA210122P00515000,20,0,16.45,20.4,0,0.3969,-0.3251,0.0047,0
Fri Jan 22 2021,NVDA210122C00517500,43.1500015258789,0,44.15,46.95,0,0.3925,0.6616,0.0048,0,517.50,NVDA210122P00517500,21.7999992370605,0,17.65,21.1,0,0.4067,-0.3403,0.0047,0
Fri Jan 22 2021,NVDA210122C00520000,41.375,0,41.55,45.65,0,0.3892,0.6497,0.0049,0,520.00,NVDA210122P00520000,22.125,-2.265,18.8,20.2,1,0.3972,-0.3502,0.0048,0
Fri Jan 22 2021,NVDA210122C00522500,41.1499996185303,0,40,44.2,0,0.3886,0.637,0.005,0,522.50,NVDA210122P00522500,23.8250007629395,0,19.8,23.35,0,0.4137,-0.3659,0.0047,0
Fri Jan 22 2021,NVDA210122C00525000,39.1999988555908,0,39.85,42.15,0,0.4029,0.6215,0.0049,3,525.00,NVDA210122P00525000,24.5999994277954,-1.99,19.7,24.3,8,0.3992,-0.3771,0.0049,0
Fri Jan 22 2021,NVDA210122C00527500,38.2749996185303,0,38.7,41,0,0.3983,0.6095,0.005,0,527.50,NVDA210122P00527500,26.1750001907349,-3.275,21.95,25.45,1,0.4062,-0.3896,0.0049,1
Fri Jan 22 2021,NVDA210122C00530000,36.7250003814697,1.645,35.5,39.1,2,0.4006,0.596,0.005,5,530.00,NVDA210122P00530000,26.6499996185303,-2.7,22.95,26.55,1,0.4025,-0.4018,0.005,1
Fri Jan 22 2021,NVDA210122C00532500,35.625,5.375,34.75,38.15,6,0.3862,0.5847,0.0052,15,532.50,NVDA210122P00532500,27.8249998092651,0,23.95,27.65,0,0.4013,-0.4145,0.005,0
Fri Jan 22 2021,NVDA210122C00535000,33.4499988555908,6.45,34.5,36.45,5,0.4078,0.5701,0.005,18,535.00,NVDA210122P00535000,29.9250001907349,-3.395,25.65,28.75,4,0.4142,-0.4278,0.0049,0
Fri Jan 22 2021,NVDA210122C00537500,32.5249996185303,0,31.65,35.1,0,0.3901,0.5574,0.0052,8,537.50,NVDA210122P00537500,30.4499998092651,0,26.7,30.05,0,0.4012,-0.4406,0.0051,0
Fri Jan 22 2021,NVDA210122C00540000,31.625,0.825,30.5,33.95,17,0.3998,0.5449,0.0051,22,540.00,NVDA210122P00540000,31.875,-2.325,27.75,31.25,5,0.4009,-0.4531,0.0051,8
Fri Jan 22 2021,NVDA210122C00542500,30.5749998092651,-1.485,30.45,32.6,1,0.3954,0.5318,0.0052,4,542.50,NVDA210122P00542500,33.5249996185303,-4.595,28.7,32.5,1,0.4045,-0.4657,0.0051,0
Fri Jan 22 2021,NVDA210122C00545000,28.625,2.245,29.35,31.65,11,0.4038,0.5196,0.0051,5,545.00,NVDA210122P00545000,34.9499988555908,-3.68,30.4,33.85,3,0.4035,-0.4785,0.0051,0
Fri Jan 22 2021,NVDA210122C00547500,28.5749998092651,-0.225,27.65,30.45,71,0.4038,0.5069,0.0051,1,547.50,NVDA210122P00547500,36.2250003814697,0,32,35.25,0,0.4,-0.4921,0.0051,0
Fri Jan 22 2021,NVDA210122C00550000,28.0500001907349,-0.75,26.7,29.45,14,0.4042,0.4943,0.0051,4,550.00,NVDA210122P00550000,37.2999992370606,0,33.4,36.65,0,0.406,-0.5039,0.0051,0
Fri Jan 22 2021,NVDA210122C00552500,26.125,3.565,25.9,28.25,19,0.4007,0.4811,0.0051,0,552.50,NVDA210122P00552500,38.5749988555908,0,34.65,38,0,0.4098,-0.5154,0.005,0
Fri Jan 22 2021,NVDA210122C00555000,25.8000001907349,-0.3,23.5,27.05,5,0.3999,0.4679,0.0051,0,555.00,NVDA210122P00555000,39.9500007629394,-3.05,35.85,39.4,2,0.4053,-0.5286,0.0051,1
Fri Jan 22 2021,NVDA210122C00557500,23.875,0,22.5,26.35,0,0.3946,0.454,0.0052,0,557.50,NVDA210122P00557500,41.7749996185303,0,37.5,40.9,0,0.4076,-0.5409,0.005,0
Fri Jan 22 2021,NVDA210122C00560000,23.5499992370605,-0.05,22.45,25.05,9,0.3943,0.4417,0.0052,14,560.00,NVDA210122P00560000,43.25,0,39.1,42.35,0,0.4005,-0.555,0.0051,0
Fri Jan 22 2021,NVDA210122C00562500,22.4499998092651,0,21.8,23.95,0,0.3993,0.4307,0.0051,0,562.50,NVDA210122P00562500,44.6999988555908,0,40.2,44,0,0.4035,-0.566,0.005,0
Fri Jan 22 2021,NVDA210122C00565000,21.75,1.9,19.5,23,2,0.4033,0.4199,0.005,1,565.00,NVDA210122P00565000,46.4750003814697,0,41.9,45.35,0,0.4062,-0.5772,0.005,0
Fri Jan 22 2021,NVDA210122C00567500,20.5,0,19.1,22.85,0,0.4043,0.4082,0.005,0,567.50,NVDA210122P00567500,48,0,43.55,47.45,0,0.4149,-0.5861,0.0048,0
Fri Jan 22 2021,NVDA210122C00570000,19.3999996185303,0.26,19.1,21.4,2,0.3983,0.3937,0.005,1,570.00,NVDA210122P00570000,49.5499992370606,0,44.95,48.5,0,0.4056,-0.6012,0.0049,0
Fri Jan 22 2021,NVDA210122C00575000,18.1000003814697,0.52,16.25,19.9,4,0.4068,0.3743,0.0048,0,575.00,NVDA210122P00575000,53.0750007629394,0,48,52,0,0.4016,-0.6261,0.0049,0
Fri Jan 22 2021,NVDA210122C00580000,16.25,0.45,15.85,18.55,4,0.409,0.3529,0.0047,5,580.00,NVDA210122P00580000,57.2249984741211,0,51.55,55.5,0,0.4179,-0.6411,0.0046,4
Fri Jan 22 2021,NVDA210122C00585000,15.1500000953674,0,13.25,17.25,0,0.4027,0.3279,0.0046,0,585.00,NVDA210122P00585000,59.8500003814697,0,55,59,0,0.4011,-0.671,0.0046,0
